-2066;No;No;Otra causa;Ninguno;Ninguno;Trabajador(a) cuenta propia no agra­cola
402497900;Si;Si;;Quinto Primaria;Cuarto Primaria;
402497900;Si;Si;;Segundo Basico;Primero Basico;
402498198;Si;No;Falta de dinero;Ninguno;Primero Primaria;Trabajador(a) cuenta propia no agra­cola
402498198;Si;Si;;Preprimaria;Ninguno;
402498198;Si;Si;;Quinto Primaria;Cuarto Primaria;
402498198;Si;Si;;Segundo Primaria;Primero Primaria;
402499116;No;No;Falta de dinero;Ninguno;Ninguno;Trabajador(a) cuenta propia no agra­cola
402499116;No;Si;;Preprimaria;Ninguno;
402997752;No;No;Otra causa;Ninguno;Ninguno;
402997752;Si;No;No le interesa;Ninguno;Sexto Primaria;
402997752;Si;No;La madre trabaja;Ninguno;Tercero Primaria;Trabajador(a) cuenta propia no agra­cola
402997752;Si;Si;;Primero Primaria;Preprimaria;
402997756;Si;Si;;Cuarto Primaria;Tercero Primaria;
402997756;No;No;Otra causa;Ninguno;Ninguno;Trabajador(a) cuenta propia no agra­cola
402997756;No;Si;;Preprimaria;Ninguno;
402997756;Si;Si;;Segundo Primaria;Primero Primaria;
402997814;No;No;Otra causa;Ninguno;Ninguno;Trabajador(a) cuenta propia no agra­cola
402997814;Si;No;Falta de dinero;Ninguno;Sexto Primaria;
402997814;No;Si;;Preprimaria;Ninguno;
402997814;Si;Si;;Segundo Primaria;Primero Primaria;
402997814;Si;Si;;Sexto Primaria;Quinto Primaria;
402997815;Si;No;Oficios de la casa;Ninguno;Cuarto Primaria;Trabajador(a) cuenta propia no agra­cola
402997815;Si;Si;;Quinto Primaria;Cuarto Primaria;
402998028;No;No;Otra causa;Ninguno;Ninguno;Trabajador(a) cuenta propia no agra­cola
402998028;No;Si;;Preprimaria;Ninguno;
402998028;Si;Si;;Tercero Primaria;Segundo Primaria;
403998078;Si;No;Falta de dinero;Ninguno;Quinto Primaria;Trabajador(a) cuenta propia agra­cola
600498278;Si;No;Falta de dinero;Ninguno;Sexto Primaria;Trabajador(a) cuenta propia no agra­cola
600498278;Si;Si;;Quinto Primaria;Cuarto Primaria;
600498278;Si;Si;;Segundo Primaria;Primero Primaria;
600498590;Si;No;Falta de dinero;Ninguno;Sexto Primaria;Trabajador(a) cuenta propia no agra­cola
600498590;Si;Si;;Primero Primaria;Preprimaria;
600498590;Si;Si;;Segundo Basico;Primero Basico;
600499208;Si;Si;;Cuarto Primaria;Tercero Primaria;
600499208;No;No;Falta de dinero;Ninguno;Ninguno;No Trabaja
600499208;No;Si;;Preprimaria;Ninguno;
600499208;Si;Si;;Quinto Primaria;Cuarto Primaria;
600499491;Si;No;Oficios de la casa;Ninguno;Sexto Primaria;No Trabaja
600499491;No;Si;;Primero Primaria;Preprimaria;
600499491;Si;Si;;Segundo Primaria;Primero Primaria;
600500261;Si;No;Falta de dinero;Ninguno;Primero Primaria;No Trabaja
600500261;Si;Si;;Quinto Primaria;Cuarto Primaria;
600500261;Si;Si;;Segundo Primaria;Primero Primaria;
600500327;Si;Si;;Cuarto Primaria;Tercero Primaria;
600500327;Si;No;Falta de dinero;Ninguno;Sexto Primaria;No Trabaja
600500327;Si;Si;;Primero Primaria;Preprimaria;
600501215;Si;No;Trabajo;Ninguno;Tercero Primaria;Trabajador(a) cuenta propia no agra­cola
600501215;Si;Si;;Primero Primaria;Preprimaria;
600501438;Si;Si;;Cuarto Primaria;Tercero Primaria;
600501438;Si;No;Falta de dinero;Ninguno;Primero Primaria;No Trabaja
600501438;No;Si;;Preprimaria;Ninguno;
601000443;No;No;Otra causa;Ninguno;Ninguno;No Trabaja
601000443;Si;No;No le interesa;Ninguno;Tercero Primaria;
601000443;No;Si;;Preprimaria;Ninguno;
601000443;Si;Si;;Tercero Primaria;Segundo Primaria;
601498317;No;No;Falta de dinero;Ninguno;Ninguno;No Trabaja
601498317;Si;Si;;Sexto Primaria;Quinto Primaria;
601498367;No;No;Falta de dinero;Ninguno;Ninguno;No Trabaja
601498367;No;Si;;Preprimaria;Ninguno;
601998324;Si;No;Oficios de la casa;Ninguno;Sexto Primaria;No Trabaja
601998324;Si;Si;;Primero Primaria;Preprimaria;
601998324;Si;Si;;Quinto Primaria;Cuarto Primaria;
601998328;Si;No;Oficios de la casa;Ninguno;Tercero Primaria;Trabajador(a) cuenta propia agra­cola
601998328;Si;Si;;Preprimaria;Ninguno;
601998328;Si;Si;;Tercero Primaria;Segundo Primaria;
601998332;Si;No;Falta de dinero;Ninguno;Segundo Primaria;Trabajador(a) cuenta propia agra­cola
601998332;Si;Si;;Quinto Primaria;Cuarto Primaria;
601998339;Si;No;Falta de dinero;Ninguno;Sexto Primaria;Trabajador(a) cuenta propia agra­cola
602998177;Si;No;Falta de dinero;Ninguno;Cuarto Primaria;No Trabaja
602998177;No;Si;;Preprimaria;Ninguno;
602998177;Si;Si;;Quinto Primaria;Cuarto Primaria;
603498497;Si;No;Trabajo;Ninguno;Sexto Primaria;No Trabaja
603498497;No;Si;;Preprimaria;Ninguno;
603498497;Si;Si;;Quinto Primaria;Cuarto Primaria;
603601987;Si;Si;;Cuarto Primaria;Tercero Primaria;
603601987;Si;No;Falta de dinero;Ninguno;Segundo Primaria;No Trabaja
603601987;Si;Si;;Primero Basico;Sexto Primaria;
603601987;Si;Si;;Segundo Primaria;Primero Primaria;
604498314;No;No;Falta de dinero;Ninguno;Ninguno;Trabajador(a) cuenta propia agra­cola
604498314;No;Si;;Preprimaria;Ninguno;
604997688;No;No;Otra causa;Ninguno;Ninguno;No Trabaja
604997688;No;Si;;Preprimaria;Ninguno;
604997729;Si;No;No le interesa;Ninguno;Tercero Primaria;Trabajador(a) cuenta propia no agra­cola
604997729;Si;Si;;Preprimaria;Ninguno;
604997729;Si;Si;;Primero Basico;Sexto Primaria;
604997729;Si;Si;;Segundo Primaria;Primero Primaria;
604998325;Si;Si;;Cuarto Primaria;Tercero Primaria;
604998325;Si;No;Falta de dinero;Ninguno;Ninguno;No Trabaja
604998325;Si;Si;;Tercero Primaria;Segundo Primaria;
605498310;Si;No;Falta de dinero;Ninguno;Cuarto Primaria;Trabajador(a) cuenta propia no agra­cola
605498310;No;No;Otra causa;Ninguno;Ninguno;
605498310;Si;Si;;Primero Primaria;Preprimaria;
605498507;No;No;Falta de dinero;Ninguno;Ninguno;No Trabaja
605498507;No;Si;;Primero Primaria;Preprimaria;
605498507;Si;Si;;Sexto Primaria;Quinto Primaria;
605498507;Si;Si;;Tercero Primaria;Segundo Primaria;
605498712;No;No;Otra causa;Ninguno;Ninguno;
605498712;Si;No;Falta de dinero;Ninguno;Tercero Basico;No Trabaja
605498712;Si;Si;;Tercero Primaria;Segundo Primaria;
605499139;No;No;No le interesa;Ninguno;Primero Primaria;Trabajador(a) cuenta propia agra­cola
605499139;Si;Si;;Primero Basico;Sexto Primaria;
605997719;No;No;Falta de dinero;Ninguno;Ninguno;No Trabaja
605997719;Si;Si;;Quinto Primaria;Cuarto Primaria;
605997719;Si;Si;;Segundo Basico;Primero Basico;
606500384;No;No;Falta de dinero;Ninguno;Ninguno;Trabajador(a) cuenta propia agra­cola
606500384;Si;Si;;Segundo Primaria;Primero Primaria;
606998709;Si;Si;;Cuarto Primaria;Tercero Primaria;
606998709;Si;No;No le interesa;Ninguno;Sexto Primaria;No Trabaja
606998951;Si;Si;;Cuarto Primaria;Tercero Primaria;
606998951;No;No;Falta de dinero;Ninguno;Ninguno;No Trabaja
606998951;Si;Si;;Quinto Primaria;Cuarto Primaria;
607504066;No;No;No le interesa;Ninguno;Ninguno;
607504066;Si;No;Falta de dinero;Ninguno;Tercero Primaria;No Trabaja
607504066;Si;Si;;Sexto Primaria;Quinto Primaria;
607998054;Si;No;Falta de dinero;Ninguno;Sexto Primaria;Trabajador(a) cuenta propia agra­cola
607998054;Si;No;Falta de dinero;Ninguno;Sexto Primaria;
607998054;Si;Si;;Segundo Primaria;Primero Primaria;
607998054;Si;Si;;Sexto Primaria;Quinto Primaria;
608499520;No;No;Otra causa;Ninguno;Ninguno;
608499520;Si;No;Falta de dinero;Ninguno;Quinto Primaria;Trabajador(a) cuenta propia no agra­cola
608499520;Si;Si;;Segundo Basico;Primero Basico;
609497670;No;No;No le interesa;Ninguno;Ninguno;Trabajador(a) cuenta propia agra­cola
609497670;Si;Si;;Sexto Primaria;Quinto Primaria;
609499178;No;No;Falta de dinero;Ninguno;Ninguno;Trabajador(a) cuenta propia agra­cola
609499178;Si;Si;;Primero Primaria;Preprimaria;
609499178;Si;Si;;Quinto Primaria;Cuarto Primaria;
609499178;Si;Si;;Sexto Primaria;Quinto Primaria;
609501398;Si;Si;;Cuarto Primaria;Tercero Primaria;
609501398;No;No;Falta de dinero;Ninguno;Ninguno;Trabajador(a) cuenta propia agra­cola
609501398;Si;Si;;Sexto Primaria;Quinto Primaria;
609501502;Si;No;No le interesa;Ninguno;Sexto Primaria;Trabajador(a) cuenta propia agra­cola
609997864;Si;No;Falta de dinero;Ninguno;Segundo Primaria;No Trabaja
609997864;Si;Si;;Primero Primaria;Preprimaria;
609997864;Si;Si;;Tercero Primaria;Segundo Primaria;
610497782;No;No;Otra causa;Ninguno;Ninguno;
610497782;Si;No;Falta de dinero;Ninguno;Tercero Primaria;No Trabaja
610497782;Si;Si;;Primero Primaria;Preprimaria;
610497782;Si;Si;;Segundo Primaria;Primero Primaria;
610497782;Si;Si;;Tercero Primaria;Segundo Primaria;
611497818;No;No;Falta de dinero;Ninguno;Ninguno;Trabajador(a) cuenta propia agra­cola
611497818;Si;Si;;Sexto Primaria;Quinto Primaria;
611497818;Si;Si;;Tercero Primaria;Segundo Primaria;
611498024;Si;No;Falta de dinero;Ninguno;Sexto Primaria;No Trabaja
611498024;No;Si;;Preprimaria;Ninguno;
611498024;Si;Si;;Quinto Primaria;Cuarto Primaria;
611498024;Si;Si;;Segundo Primaria;Primero Primaria;
611498024;Si;Si;;Tercero Primaria;Segundo Primaria;
613497936;Si;Si;;Cuarto Primaria;Tercero Primaria;
613497936;No;No;Falta de dinero;Ninguno;Ninguno;No Trabaja
613497936;No;No;Otra causa;Ninguno;Ninguno;
613497936;Si;Si;;Primero Primaria;Preprimaria;
613497936;Si;Si;;Quinto Primaria;Cuarto Primaria;
613498032;No;No;Falta de dinero;Ninguno;Ninguno;No Trabaja
613498032;Si;No;Otra causa;Ninguno;Sexto Primaria;
613498032;Si;Si;;Segundo Primaria;Primero Primaria;
613498032;Si;Si;;Tercero Primaria;Segundo Primaria;
613498427;Si;Si;;Cuarto Primaria;Tercero Primaria;
613498427;Si;No;Falta de dinero;Ninguno;Cuarto Primaria;No Trabaja
613498427;No;Si;;Preprimaria;Ninguno;
613498427;Si;Si;;Primero Primaria;Preprimaria;
613498433;No;No;Otra causa;Ninguno;Ninguno;
613498433;Si;No;Falta de dinero;Ninguno;Segundo Primaria;No Trabaja
613498433;Si;Si;;Quinto Primaria;Cuarto Primaria;
613997941;Si;Si;;Cuarto Primaria;Tercero Primaria;
613997941;Si;No;Falta de dinero;Ninguno;Primero Basico;No Trabaja
613997941;Si;Si;;Primero Primaria;Preprimaria;
613998219;No;No;Otra causa;Ninguno;Ninguno;
613998219;No;No;Enfermedad o discapacidad;Ninguno;Ninguno;
613998219;No;No;Otra causa;Ninguno;Ninguno;
613998219;No;No;Enfermedad o discapacidad;Ninguno;Ninguno;
613998219;No;No;Otra causa;Ninguno;Ninguno;
613998219;No;No;Enfermedad o discapacidad;Ninguno;Ninguno;
613998219;No;No;Otra causa;Ninguno;Ninguno;
613998219;No;No;Enfermedad o discapacidad;Ninguno;Ninguno;
613998219;No;No;Otra causa;Ninguno;Ninguno;
613998219;No;No;Enfermedad o discapacidad;Ninguno;Ninguno;
613998219;No;No;Otra causa;Ninguno;Ninguno;
613998219;No;No;Enfermedad o discapacidad;Ninguno;Ninguno;
613998219;No;No;Otra causa;Ninguno;Ninguno;
613998219;Si;No;Falta de dinero;Ninguno;Quinto Primaria;No Trabaja
613998220;No;No;Otra causa;Ninguno;Ninguno;Trabajador(a) cuenta propia agra­cola
613998220;Si;Si;;Primero Primaria;Preprimaria;
613998250;No;No;Falta de dinero;Ninguno;Ninguno;Trabajador(a) cuenta propia agra­cola
613998250;No;No;Otra causa;Ninguno;Ninguno;
613998250;Si;Si;;Primero Primaria;Preprimaria;
614497924;Si;No;Falta de dinero;Ninguno;Sexto Primaria;No Trabaja
614497924;Si;Si;;Primero Basico;Sexto Primaria;
614497924;Si;Si;;Primero Primaria;Preprimaria;
614497928;Si;No;Falta de dinero;Ninguno;Sexto Primaria;No Trabaja
614497928;No;Si;;Preprimaria;Ninguno;
614497939;No;No;Trabajo;Ninguno;Ninguno;No Trabaja
614497939;Si;Si;;Quinto Primaria;Cuarto Primaria;
614497939;Si;Si;;Tercero Primaria;Segundo Primaria;
650503810;Si;Si;;Cuarto Primaria;Tercero Primaria;
650503810;No;No;No le interesa;Ninguno;Ninguno;Trabajador(a) cuenta propia no agra­cola
650503810;No;No;Otra causa;Ninguno;Ninguno;
650503810;Si;Si;;Segundo Primaria;Primero Primaria;
651001558;No;No;Otra causa;Ninguno;Ninguno;No Trabaja
651001558;No;No;Otra causa;Ninguno;Ninguno;
651001558;Si;Si;;Quinto Primaria;Cuarto Primaria;
651001558;Si;Si;;Segundo Basico;Primero Basico;
651498330;Si;No;Oficios de la casa;Ninguno;Primero Primaria;No Trabaja
651498330;No;Si;;Preprimaria;Ninguno;
651498330;Si;Si;;Primero Primaria;Preprimaria;
651498330;Si;Si;;Quinto Primaria;Cuarto Primaria;
651498900;Si;Si;;Cuarto Primaria;Tercero Primaria;
651498900;Si;No;Oficios de la casa;Ninguno;Cuarto Primaria;No Trabaja
651498900;Si;Si;;Segundo Basico;Primero Basico;
651498900;Si;Si;;Sexto Primaria;Quinto Primaria;
651498999;Si;No;Otra causa;Ninguno;Segundo Primaria;Trabajador(a) cuenta propia no agra­cola
652497938;No;No;Otra causa;Ninguno;Ninguno;Trabajador(a) cuenta propia no agra­cola
652497938;No;Si;;Preprimaria;Ninguno;
652497938;Si;Si;;Segundo Primaria;Primero Primaria;
652997687;Si;Si;;Cuarto Primaria;Tercero Primaria;
652997687;Si;No;Falta de dinero;Ninguno;Segundo Primaria;Trabajador(a) cuenta propia no agra­cola
652997687;No;Si;;Primero Primaria;Preprimaria;
652997901;Si;Si;;Cuarto Primaria;Tercero Primaria;
652997901;Si;No;Falta de dinero;Ninguno;Primero Primaria;No Trabaja
652997901;No;Si;;Primero Primaria;Preprimaria;
652997902;No;No;No le interesa;Ninguno;Ninguno;No Trabaja
652997902;Si;No;Falta de dinero;Ninguno;Sexto Primaria;
652997902;No;Si;;Preprimaria;Ninguno;
652997902;Si;Si;;Quinto Primaria;Cuarto Primaria;
652997902;Si;Si;;Tercero Primaria;Segundo Primaria;
654000031;Si;No;Oficios de la casa;Ninguno;Preprimaria;Trabajador(a) cuenta propia no agra­cola
654000031;Si;Si;;Preprimaria;Ninguno;
654997835;No;No;Otra causa;Ninguno;Ninguno;
654997835;Si;No;Falta de dinero;Ninguno;Sexto Primaria;No Trabaja
654997835;Si;Si;;Quinto Primaria;Cuarto Primaria;
655998676;Si;No;Falta de dinero;Ninguno;Sexto Primaria;No Trabaja
655998676;Si;No;Falta de dinero;Ninguno;Sexto Primaria;
655998676;Si;Si;;Sexto Primaria;Quinto Primaria;
655998676;Si;Si;;Tercero Primaria;Segundo Primaria;
655998889;Si;Si;;Cuarto Primaria;Tercero Primaria;
655998889;Si;No;Falta de dinero;Ninguno;Primero Primaria;No Trabaja
655998889;No;Si;;Primero Primaria;Preprimaria;
657997897;No;No;Otra causa;Ninguno;Ninguno;No Trabaja
657997897;Si;Si;;Segundo Primaria;Primero Primaria;
657997904;Si;No;Falta de dinero;Ninguno;Segundo Primaria;Trabajador(a) cuenta propia no agra­cola
657997904;No;Si;;Preprimaria;Ninguno;
659498115;Si;No;Falta de dinero;Ninguno;Sexto Primaria;No Trabaja
659498115;Si;Si;;Preprimaria;Ninguno;
659997746;Si;No;Falta de dinero;Ninguno;Primer Año diversificado;No Trabaja
659997746;No;Si;;Preprimaria;Ninguno;
659997746;Si;Si;;Segundo Primaria;Primero Primaria;
659997855;Si;Si;;Cuarto Primaria;Tercero Primaria;
659997855;No;No;Otra causa;Ninguno;Ninguno;Trabajador(a) cuenta propia agra­cola
659997855;No;Si;;Preprimaria;Ninguno;
660997709;Si;Si;;Cuarto Primaria;Tercero Primaria;
660997709;Si;No;Falta de dinero;Ninguno;Sexto Primaria;No Trabaja
660997709;Si;Si;;Primero Primaria;Preprimaria;
661498088;Si;No;Falta de dinero;Ninguno;Tercero Primaria;No Trabaja
661498088;No;Si;;Preprimaria;Ninguno;
661998835;No;No;Otra causa;Ninguno;Ninguno;
661998835;Si;No;Falta de dinero;Ninguno;Quinto Primaria;Trabajador(a) cuenta propia no agra­cola
661998835;Si;Si;;Quinto Primaria;Cuarto Primaria;
661998835;Si;Si;;Segundo Primaria;Primero Primaria;
664497683;Si;No;Oficios de la casa;Ninguno;Sexto Primaria;Trabajador(a) cuenta propia agra­cola
664497683;Si;Si;;Preprimaria;Ninguno;
664497712;No;No;Otra causa;Ninguno;Ninguno;Trabajador(a) cuenta propia agra­cola
700500778;Si;Si;;Cuarto Primaria;Tercero Primaria;
700500778;Si;No;Falta de dinero;Ninguno;Cuarto Primaria;No Trabaja
700500778;No;Si;;Preprimaria;Ninguno;
700500778;Si;Si;;Tercero Primaria;Segundo Primaria;
700502551;Si;No;No le interesa;Ninguno;Tercero Primaria;No Trabaja
700502551;Si;Si;;Primero Primaria;Ninguno;
700502551;Si;Si;;Sexto Primaria;Quinto Primaria;
700502887;Si;Si;;Cuarto Primaria;Tercero Primaria;
700502887;Si;No;Oficios de la casa;Ninguno;Tercero Primaria;No Trabaja
700502887;Si;Si;;Quinto Primaria;Cuarto Primaria;
707997919;No;No;Otra causa;Ninguno;Ninguno;No Trabaja
707997919;No;Si;;Preprimaria;Ninguno;
707997919;Si;Si;;Tercero Primaria;Segundo Primaria;
709498650;Si;No;Falta de dinero;Ninguno;Primero Primaria;Trabajador(a) cuenta propia no agra­cola
709498650;Si;Si;;Tercero Primaria;Segundo Primaria;
